   ,ID,COMPANYCODE,CHINESENAME,LASTCHINESENAME,TRADITIONALCHINESENAME,LASTTRADITIONALCHINESENAME,ENGLISHNAME,LASTENGLISHNAME,BUSINESSLICENSE,COMPANYREGISTRATIONTYPES,CHINESEADDRESS,TRADITIONALADDRESS,ENGLISHADDRESS,LEGAL,DATEESTABLISHMENT,BUSINESSSCOPE,BUSINESSSTARTDATE,BUSINESSENDDATE,AUTHORISEDSHARECAPITAL,CURRENCY,COMPANYTYPE,HELD,BUSINESSCONDITIONS,GENERATIONMANAGEMENT,AUTHORISEDSHARECAPITALNUMBER,MDM_CODE,UPDATECREATEDATE
899,8ab4ffad3237a665013237a775390009,,,,,,B. & McK. Custodians Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2001/10/24
900,8ab4ffad3237a665013237a77589000a,,,,,,B. & McK. Nominees Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2001/10/24
901,8ab4ffad3237a665013237a775c3000b,,,,,,Bearer,,,,,,,,,<CLOB>,,,,,,,,,,,2001/9/4
902,8ab4ffad3237a665013237a776f5000e,,,,,,Bayerische Landesbank,,,,,,,,,<CLOB>,,,,,,,,,,,2000/5/19
903,8ab4ffad3237a665013237a77742000f,,,,,,Blear Services Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2010/1/1
904,8ab4ffad3237a665013237a7779f0010,,,,,,Banque Nationale de Paris,,,,,,,,,<CLOB>,,,,,,,,,,,2000/4/5
905,4028807b320914fc01320a30bfe60586,CRNF_0062,杭州喜登路餐饮管理有限公司,,杭州喜登路餐飲管理有限公司,,,,3.301E+14,中国,杭州市上城区延安路232号,,,徐木杰;徐木杰;,1993/12/31,<CLOB>,1993/12/31,2017/12/30,800000,,中外合资经营企业,联营公司,经营中[营运],,,,
906,8ab4ffad3237a665013237a7e7c50147,,三光布厂(1952)有限公司,,三光布廠(1952)有限公司,,The Sam Kwong Weaving Factory (1952) Ltd,,,,,,,,,<CLOB>,,,,,,,,,,,2000/3/29
907,8ab4ffad3237a665013237a7e87b0149,,,,,,Sandwell Investments Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2004/8/13
908,8ab4ffdd3246d737013246f0a93a0248,,基亨有限公司,,基亨有限公司,,Keycan Limited,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1994/7/19,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
909,8ab4ffdd3246d737013246f056a401d4,,华润康贸有限公司,,華潤康貿有限公司,華潤康貿有限公司,China Resources Conic Company Limited,China Resources Kang Mao Company Limited,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1989/4/21,<CLOB>,,,,,私营股份公司,,经营中[营运],,261740000,,
910,8ab4ffdd3246d737013246f09b930229,,华润新能源第六风能有限公司,,華潤新能源第六風能有限公司,,CHINA RESOURCES NEW ENERGY SIXTH WIND POWER LIMITED,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,2011/3/30,<CLOB>,,,,,HKG公司,,经营中[营运],,10000,,
911,8ab4ffdd3246d737013246efaf59006d,,,,,,ENMORE LIMITED,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,1996/8/28,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
912,8ab4ffdd3246d737013246efafa9006e,,,,,,Eurolink Resources Limited,,,英属处女岛,,,"Pasea Estate, Road Town; Tortola; British Virgin Islands",,2008/3/6,<CLOB>,,,,,私营公司,,经营中[营运],,0,,
913,8ab4ffdd3246d737013246f0bc040273,,旺景有限公司,,旺景有限公司,,BOOM VISION LIMITED,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,2011/7/28,<CLOB>,,,,,BVI公司,,经营中[营运],,50000,,
914,8ab4ffdd3246d737013246f0a1e50237,,亨佳企业有限公司,,亨佳企業有限公司,,Hangus Enterprises Limited,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1994/7/12,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
915,8ab4ffdd3246d737013246f0458401ad,,恊恒有限公司,,恊恒有限公司,,SYNERGY CAPITAL LIMITED,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,2009/10/27,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
916,8ab4ffdd3246d737013246f0404701a1,,永冠亚太有限公司,,永冠亞太有限公司,,EVER CROWN ASIA PACIFIC LIMITED,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,2008/9/3,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
917,4028807b34c591230134cb7e2ee70391,,山东中大会计师事务所有限公司,,,,,,,,,,,,,<CLOB>,,,,,,,,,,,
918,4028807b328abe4901328aeed9cc0374,VAN_0066,深圳市万佳投资有限公司,,深圳市萬佳投資有限公司,,,,4.40301E+14,中国,深圳市罗湖区水贝二路27号609、610房,,,汤洪涛;湯洪濤;,2009/2/19,<CLOB>,2009/2/19,2019/2/19,5000000,,有限责任公司,全资子公司,经营中[营运],,,,2012/5/22
919,4028807b34c591230134cb578a570288,VAN_0161,华润苏果超市（镇江）有限公司,,華潤蘇果超市（鎮江）有限公司,,,,3.211E+14,中国,镇江市黄山西路19号（万达广场负一层）,,,马嘉樑;馬嘉樑;,2011/7/27,<CLOB>,2011/7/27,,5000000,,有限责任公司,非全资子公司,经营中[营运],,,,2012/5/21
920,8ab4ff98325219210132521aba260126,ONSTRON,,,,,Onstron Management Limited,,,英属处女岛,,,"P.O. Box 71, Craigmuir Chambers, Road Town, Tortola,; British Virgin Islands",,1993/6/2,<CLOB>,,,,,私营公司,,已删除,,50000,,2001/11/10
921,4028807b320440950132051c21ef0436,VAN_0110,苏果超市（淮北）有限公司,,蘇果超市（淮北）有限公司,,,,3.406E+12,中国,淮北市相山南路环保路南大华现代城 ,,,马嘉樑;馬嘉樑;,2004/10/25,<CLOB>,2004/10/25,,5000000,,有限责任公司,非全资子公司,经营中[营运],,,,
922,4028807b320914fc01320a3bfc5b0625,CRNF_0064,杭州洲际食品有限公司,,杭州洲際食品有限公司,,,,3.301E+14,中国,杭州市余杭区崇贤镇鸭兰村,,,朱杭;朱杭;,2006/4/13,<CLOB>,2006/4/13,2026/4/12,8000000,,中外合资经营企业,联营公司,经营中[营运],,,,
923,8ab4ffdd3246d737013246efc80d00a0,,振润投资有限公司,,振潤投資有限公司,,KEENSMART INVESTMENTS LIMITED,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1989/2/2,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
924,8ab4ff98325219210132521a36820074,CR-PC,华润石油有限公司,,華潤石油有限公司,,China Resources Petroleum Company Limited,,,香港,,,"12th Floor, Office Tower; Convention Plaza; 1 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1994/2/3,<CLOB>,,,,,私营股份公司,,辞职服务,,30000000,,2001/11/23
925,8ab4ffad3237a665013237a7e8db014a,,,,,,"Sichuan Cereals, Oils and Foodstuffs Import & Export Corporation",,,,,,,,,<CLOB>,,,,,,,,,,,2001/9/26
926,8ab4ffad3237a665013237a7e92b014b,,,,,,Secretaries Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2012/5/21
927,8ab4ffad3237a665013237a7e9ab014c,,,,,,Shanghai Lansheng (Group) Corporation,,,,,,,,,<CLOB>,,,,,,,,,,,2002/6/7
928,8ab4ffad3237a665013237a7ea57014e,,,,,,Shun Wing Trading Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2004/8/16
929,8ab4ffad3237a665013237a7eb290150,,星洲电器制造厂,,星洲電器製造廠,,Sing Chow Electric Factory,,,,,,,,,<CLOB>,,,,,,,,,,,2000/7/10
930,8ab4ffad3237a665013237a7eb770151,,,,,,Sin Hua Bank Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2001/7/24
931,8ab4ffad3237a665013237a7ec230153,,,,,,Sinobest Holdings Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2001/11/15
932,8ab4ffad3237a665013237a7ecab0154,,,,,,Sinopec (Hong Kong) Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2007/8/6
933,8ab4ffad3237a665013237a7ee2c0158,,,,,,Solid Contracting Services (In'tl) Ltd.,,,,,,,,,<CLOB>,,,,,,,,,,,2001/9/13
934,8ab4ffad3237a665013237a7ef46015b,,,,,,South African Breweries International BV,,,,,,,,,<CLOB>,,,,,,,,,,,2001/8/6
935,8ab4ffad3237a665013237a7efb0015c,,,,,,Southgate Services Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2012/5/21
936,8ab4ffad3237a665013237a7f0b7015f,,,,,,Sue Grabbit Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2001/6/1
937,4028807b32044095013204f6faa802ec,VAN_0096,苏果超市（射阳）有限公司,,蘇果超市（射陽）有限公司,,,,3.20924E+12,中国,射阳县解放路与朝阳街交叉路口西南侧地块将建成的一二三层房屋 ,,,马嘉樑;馬嘉樑;,2007/11/9,<CLOB>,2007/11/9,,5000000,,有限责任公司,非全资子公司,经营中[营运],,,,
938,4028807b33f860ce0133fc96edd70396,,信诚会计师事务所有限公司,,,,,,,,,,,,,<CLOB>,,,,,,,,,,,
939,4028807b32f1dc010132f22933b803af,,深圳新新城房地产开发有限公司,新新城房地产开发(深圳)有限公司,深圳新新城房地產開發有限公司,,,,4.40302E+14,中国,,,,肖汉华;肖漢華;,2005/1/18,<CLOB>,2005/1/18,2035/1/18,95090000,,有限责任公司,全资子公司,注销,,,,2012/6/21
940,8ab4ffdd3246e3d3013246ec4eea003a,,广东省东莞五金矿产进出口公司,,廣東省東莞五金礦產進出口公司,,Dongguan Metals & Minerals Import & Export Company of Guangdong,,,,,,,,,<CLOB>,,,,,,,,,,,2009/1/21
941,8ab4ffdd3246d737013246f0d906028a,,明大投资有限公司,,明大投資有限公司,,Clear Big Investments Limited,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,2007/5/21,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
942,8ab4ffdd3246e3d3013246ec4dec0038,,,,,,China Resources Semiconductor (International) Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2008/4/21
943,8ab4ffdd3246e3d3013246ec50a9003f,,,,,,East Asia Corporate Services (BVI) Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2007/11/28
944,8ab4ffdd3246e3d3013246ec50fa0040,,雅悦有限公司,,雅悅有限公司,,Easy Bright Company Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2007/12/19
945,8ab4ffdd3246e3d3013246ec51470041,,,,,,Easy Management Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2009/6/5
946,8ab4ffdd3246e3d3013246ec51a90042,,,,,,Easytime Development Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2008/5/13
947,8ab4ffdd3246e3d3013246ec52fa0043,,,,,,Equity Secretarial Services Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2008/5/29
948,8ab4ffdd3246e3d3013246ec538c0044,,,,,,Established Investments Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2008/5/29
949,8ab4ffdd3246e3d3013246ec68cd0074,,活劲有限公司,,活勁有限公司,,Long Wing Company Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2008/5/8
950,8ab4ffdd3246d737013246f0b10d0259,,,,,,Selecta Resources Limited,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,1994/8/16,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
951,8ab4ffdd3246d737013246f05b9801de,,天喜投资有限公司,,天喜投資有限公司,,SKY JOY INVESTMENTS LIMITED,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,2007/1/22,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
952,8ab4ffdd3246d737013246f098ee0224,,华润新能源第五风能有限公司,,華潤新能源第五風能有限公司,,CHINA RESOURCES NEW ENERGY FIFTH WIND POWER LIMITED,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,2011/3/30,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
953,8ab4ff98325219210132521a1625004b,CRSB_0048,,,,,CREB Licensing Limited,,,毛里求斯,,,"10th Floor, Raffles Tower, 19 Cybercity, Ebene; Mauritius",,1999/7/21,<CLOB>,,,,,私营公司,,经营中[营运],,100000,,2003/7/28
954,8ab4ffdd3246d737013246f0460001ae,,鑫远有限公司,,鑫遠有限公司,,PRIDE JOY LIMITED,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,2008/7/9,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
955,8ab4ffdd3246d737013246ef81890012,,,,,,219 Ruam Phathana Limited,,,台湾,,,"19th Floor, M. Thai Tower, All Seasons Place; 87 Wireless Road, Phatumwan, Bangkok 10330; Thailand",,1990/3/9,<CLOB>,,,,,私营公司,,经营中[营运],,10000000,,
956,8ab4ff98325219210132521aaf100116,CRNF_0001,华润五丰有限公司,,華潤五豐有限公司,五豐行有限公司,China Resources Ng Fung Limited,Ng Fung Hong Limited,128327,香港,,,39/F China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China,,1983/9/16,<CLOB>,,,,,私营股份公司,非全资子公司,经营中[营运],,135000000,,2011/8/22
957,8ab4ffdd3246d737013246f00a02012c,,嘉骏有限公司,,嘉駿有限公司,,TOP STEED LIMITED,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,2009/6/11,<CLOB>,,,,,私营公司,,辞职服务,,50000,,
958,8ab4ff98325219210132521a5ada00a4,FE-ENTER,华夏企业有限公司,,華夏企業有限公司,,Far East Enterprising Company (Hong Kong) Limited,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1953/9/30,<CLOB>,,,,,私营股份公司,,经营中[营运],,60000000,,
959,4028807b320914fc0132097cde55013a,CRSB_0024,华润雪花啤酒（南充）有限公司,,華潤雪花啤酒（南充）有限公司,,,"China Resources Snow Breweries (Nanchong) Co., Ltd. ",5.1E+14,中国,四川省南部县经济开发区食品及农副产品加工产业园雪花大道1号,,,王群;王群;Wang Qun,2001/12/28,<CLOB>,2001/12/28,2051/12/27,45428155,人民币,股份有限公司,全资子公司,经营中[营运],,,,2012/6/6
960,8ab4ffad3237a665013237a7fa42017b,,,,,,Tricor Services (BVI) Limited,,,英属处女岛,,,,,,<CLOB>,,,,,,,,,,,2002/4/30
961,8ab4ffad3237a665013237a7fa93017c,,,,,,True Friendship Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2001/10/11
962,8ab4ffad3237a665013237a7f11a0160,,,,,,"Sue, Grabbit Limited",,,,,,,,,<CLOB>,,,,,,,,,,,2001/1/4
963,8ab4ffad3237a665013237a7f2260163,,,,,,Swan Nominees Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2001/10/9
964,8ab4ffad3237a665013237a7f2c40165,,,,,,Swiss Nominees Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2000/3/29
965,8ab4ff98325219210132521af5bf0177,TAKFU,德富印染厂有限公司,,德富印染廠有限公司,,Tak Fu Printing and Dyeing Company Limited,,,香港,,,39/F China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China,,1985/6/7,<CLOB>,,,,,私营股份公司,,已撤销注册,,2000000,,2001/12/28
966,8ab4ff98325219210132521a29a30063,CRE_0004,华润创业商贸(香港)有限公司,,華潤創業商貿(香港)有限公司,,CRE Trading (Hong Kong) Limited,,,香港,,,39/F China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China,,2007/1/29,<CLOB>,,,,,私营股份公司,全资子公司,经营中[营运],,10000,,2012/5/22
967,8ab4ffad3237a665013237a8039b0199,,,,,,Yet Tact Co. Ltd.,,,,,,,,,<CLOB>,,,,,,,,,,,2001/11/21
968,8ab4ffad3237a665013237a803db019a,,益丰食品有限公司,,益豐食品有限公司,,Yik Fung Food Products Company Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2001/10/4
969,8ab4ffad3237a665013237a80443019b,,,,,,Ying Cheong Properties Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2001/10/26
970,8ab4ffad3237a665013237a80493019c,,,,,,Yuen Fat Wharf & Godown Company Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2001/9/28
971,8ab4ffad3237a665013237a804e9019d,,,,,,Zhejiang Haizhenrong Liquefied Petroleum Gas Industrial Co. Ltd.,,,,,,,,,<CLOB>,,,,,,,,,,,2001/8/17
972,8ab4ffad3237a665013237a8057b019f,,深圳华润特种油剂有限公司,,深圳華潤特種油劑有限公司,,"(Shenzhen China Resources Lubricant and Additives Co., Limited)",,,,,,,,,<CLOB>,,,,,,,,,,,2004/4/1
973,8ab4ffad3237a665013237a77e090020,,协同会计及秘书服务有限公司,,協同會計及秘書服務有限公司,,CORPORATION ACCOUNTING AND SECRETARIAL SERVICES LIMITED,,,,,,,,,<CLOB>,,,,,,,,,,,2004/5/13
974,8ab4ffad3237a665013237a797f70066,,,,,,Farenco Shipping Company Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2001/10/5
975,8ab4ffdd3246d737013246f0a371023b,,纶高有限公司,,綸高有限公司,,Wagon Top Limited,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1994/7/19,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
976,8ab4ffdd3246d737013246f046c601b0,,海宇投资有限公司,,海宇投資有限公司,,OCEAN COSMOS INVESTMENTS LIMITED,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,2008/5/16,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
977,8ab4ff983252192101325219ee1b0015,CRR_0005,中艺珠宝首饰有限公司,,中藝珠寶首飾有限公司,,CAC Jewellery And Goldsmith Limited,,,香港,,,39/F China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China,,1984/7/3,<CLOB>,,,,,私营股份公司,全资子公司,经营中[营运],,7400000,,2011/8/5
978,8ab4ffdd3246e3d3013246ec7e8b00a7,,新鸿基秘书服务有限公司,,新鴻基秘書服務有限公司,,Sun Hung Kai Secretarial Services Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2009/4/28
979,8ab4ff98325219210132521a21700059,CREP_0008,,,,,CRE Properties Investments (BVI) Limited,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town, Tortola; British Virgin Islands",,2002/6/18,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,2002/6/21
980,8ab4ff98325219210132521a2252005a,CREP_0014,,,,多姿彩國際有限公司,CRE Property (Lok Sing Centre) Limited,More Elegant International Limited,,香港,,,39/F China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China,,2000/6/23,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,2011/10/3
981,4028807b3358ade1013358c44e7a004a,,,,,,RIVERLINK LIMITED,,,,,,,,,<CLOB>,,,,,,,,,,,
982,8ab4ffdd3246e3d3013246ec49650032,,,,,,Company Kit Secretarial Services Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2008/9/1
983,8ab4ffad3237a665013237a7f5a0016e,,登捷时有限公司,,登捷時有限公司,,Tengis Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2001/10/9
984,8ab4ffad3237a665013237a7b8df00c9,,,,,,Not Relevant,,,,,,,,,<CLOB>,,,,,,,,,,,1999/5/28
985,8ab4ffad3237a665013237a7b93c00ca,,,,,,Naga Pacific (HK) Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2001/10/5
986,8ab4ffdd3246d737013246efffe20115,,银都有限公司,,銀都有限公司,,MERCURY CITY LIMITED,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,2009/4/6,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
987,8ab4ff98325219210132521ac2460132,CRR_0026,太平洋咖啡投资有限公司,,太平洋咖啡投資有限公司,,PCC INVESTMENT LIMITED,PCC INVESTMENT LIMITED,,香港,,,,,2001/3/16,<CLOB>,,,,,私营股份公司,非全资子公司,经营中[营运],,10000,,2011/8/5
988,8ab4ff98325219210132521a5be300a6,CRR_0022,威乐有限公司,,威乐有限公司,,Festive Wise Limited,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town, Tortola; British Virgin Islands",,2010/4/1,<CLOB>,,,,,私营公司,全资子公司,经营中[营运],,1,,2011/1/10
989,8ab4ffdd3246d737013246f01d220157,,大亚湾华润燃气(香港)有限公司,,大亞灣華潤燃氣(香港)有限公司,,Dayawan China Resources Gas (Hong Kong) Limited,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,2009/5/27,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
990,8ab4ffdd3246e3d3013246ec6b6d007a,,,,,,Meric Secretary and Nominees Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2008/5/29
991,8ab4ffdd3246e3d3013246ec6bbd007b,,,,,,Morgan & Morgan Trust Corporation Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2007/11/14
992,8ab4ffdd3246d737013246f038b90190,,宝益企业有限公司,,寶益企業有限公司,,PRECIOUS GAIN ENTERPRISES LIMITED,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,2006/12/8,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
993,4028807b320914fc013209eedb8e03c0,CRNF_0081,四川五丰黎红食品有限公司,,四川五豐黎紅食品有限公司,,"SICHUAN NG FUNG LI HONG FOOD CO.,LTD",,5.1E+14,中国,四川省汉源县九襄镇兴襄路3号,,,杨金平;楊金平;,2000/2/2,<CLOB>,2000/2/2,2030/2/1,6897600,,合资经营企业（港或澳、台资）,非全资子公司,经营中[营运],,,,
994,8ab4ff98325219210132521ab235011b,CRNF_0035,五丰贸易有限公司,,五豐貿易有限公司,,Ng Fung Trading Company Limited,,,香港,,,39/F China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China,,1999/3/5,<CLOB>,,,,,私营股份公司,全资子公司,经营中[营运],,8000000,,2011/11/21
995,8ab4ff98325219210132521b22b201b3,LOG_0005,华润物流(润发仓码)有限公司,,華潤物流(潤發倉碼)有限公司,潤發倉碼有限公司,China Resources Logistics (Yuen Fat Wharf & Godown) Limited,Yuen Fat Wharf & Godown Company Limited,,香港,,,39/F China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China,,1984/12/7,<CLOB>,,,,,私营股份公司,,经营中[营运],,1000000,,2011/12/20
996,8ab4ffad3237a665013237a7aaee009e,,金和利织染厂,,金和利織染廠,,Kah Wo Lee Weaving Factory,,,,,,,,,<CLOB>,,,,,,,,,,,2000/4/17
